MovieLink	cluster1	cluster2	cluster3	cluster4	cluster5	cluster6	cluster7	cluster8	cluster9
https://movie.douban.com/subject/1292052/	1	5.866666666666667	1	3	15.733333333333334	4.933333333333334	19.333333333333332	3	0
https://movie.douban.com/subject/26752088/	0	5	1.8666666666666667	1.8666666666666667	18.0	5.866666666666667	18.4	4.933333333333334	2
https://movie.douban.com/subject/25662329/	0	4	2	1.9333333333333333	15.600000000000001	4.8	13.533333333333335	4.733333333333333	1
https://movie.douban.com/subject/3793023/	0	4	1.8	2	21.2	4.2	17.733333333333334	5.733333333333333	0
https://movie.douban.com/subject/26387939/	0	3.9333333333333336	1.7333333333333334	2	16.333333333333336	3.4000000000000004	16.733333333333334	4	0
https://movie.douban.com/subject/1291561/	0	4.933333333333334	1	2	16.2	2.2666666666666666	19.666666666666668	3.9333333333333336	0
https://movie.douban.com/subject/1295644/	0	6.933333333333334	1	2	15.800000000000004	3.8666666666666667	13.4	5	0
https://movie.douban.com/subject/26266893/	0	4.6000000000000005	1.7333333333333334	2.8	14.466666666666669	4.6000000000000005	12.200000000000003	4.866666666666667	1.9333333333333333
https://movie.douban.com/subject/1292720/	0.8	5.933333333333334	1	2.9333333333333336	17.533333333333335	5.933333333333334	18.400000000000002	5	0
https://movie.douban.com/subject/3541415/	0	3.8	2	1.9333333333333333	18.400000000000002	4.866666666666667	19.200000000000003	5	0
https://movie.douban.com/subject/1929463/	0	5.933333333333334	2	1.9333333333333333	20.400000000000002	5.866666666666667	16.200000000000003	4.666666666666667	0.9333333333333333
https://movie.douban.com/subject/1291546/	0	5.933333333333334	2	1.9333333333333333	14.466666666666669	4	14.733333333333334	4.933333333333334	0
https://movie.douban.com/subject/20495023/	0	4.933333333333334	1.9333333333333333	2	14.533333333333335	2.8	14.533333333333335	3.9333333333333336	1
https://movie.douban.com/subject/1292064/	1	4.933333333333334	1	2.7333333333333334	13.4	2	16.200000000000003	3.8666666666666667	0
https://movie.douban.com/subject/3319755/	0	3.8666666666666667	1	2.8666666666666667	16.4	2	10.8	4.866666666666667	0
https://movie.douban.com/subject/3742360/	0	5.733333333333333	2	2.9333333333333336	16.46666666666667	3.8	10.733333333333334	4.8	1
https://movie.douban.com/subject/1889243/	0	5.800000000000001	2	1.8	13.466666666666669	4.866666666666667	13.333333333333336	3.866666666666667	0
https://movie.douban.com/subject/26683290/	0	3.7333333333333334	1.8666666666666667	3	15.933333333333337	3.7333333333333334	10.400000000000002	2	0
https://movie.douban.com/subject/26862829/	0	2.8	1.7333333333333334	1.8	15.600000000000003	3.8	11.400000000000002	4.6000000000000005	0
https://movie.douban.com/subject/1849031/	0.8	4.933333333333334	1.8	2	15.06666666666667	3.7333333333333334	11.600000000000001	3.9333333333333336	0
https://movie.douban.com/subject/1292722/	1	4.933333333333334	1	2.8	17.533333333333335	2.8	14.666666666666668	3	0
https://movie.douban.com/subject/1292001/	0	2	1	2.9333333333333336	13.600000000000001	2.9333333333333336	20.26666666666667	3.866666666666667	0
https://movie.douban.com/subject/2129039/	0	3.8666666666666667	2	1.9333333333333333	11.666666666666668	2.8	8.6	4.666666666666667	0
https://movie.douban.com/subject/4920389/	0	2.8666666666666667	1.8666666666666667	1.9333333333333333	14.866666666666667	3.8	12.333333333333334	2	1
https://movie.douban.com/subject/27110296/	0	2.9333333333333336	1.8666666666666667	1	12.133333333333335	2.7333333333333334	10.0	2.666666666666667	1.7333333333333334
https://movie.douban.com/subject/1292213/	0	3.9333333333333336	1	1.9333333333333333	11.066666666666668	4	12.733333333333334	2.8666666666666667	0
https://movie.douban.com/subject/1291549/	0	3.9333333333333336	0.9333333333333333	2.9333333333333336	17.733333333333338	4.8	13.666666666666668	4.733333333333333	0
https://movie.douban.com/subject/25964071/	0	4.466666666666667	1.6	1.9333333333333333	11.066666666666668	2.8	14.400000000000002	4.733333333333333	0
https://movie.douban.com/subject/1291560/	0	3.8	1	2.8666666666666667	14.933333333333335	3.7333333333333334	8.733333333333334	3	0
https://movie.douban.com/subject/25921812/	0	4.800000000000001	1.8666666666666667	0.9333333333333333	9.733333333333334	1.8	10.800000000000002	1.8	0
https://movie.douban.com/subject/2131459/	0	3.9333333333333336	2	1.9333333333333333	12.533333333333335	3	15.600000000000001	4.933333333333334	0
https://movie.douban.com/subject/24751756/	0	3.9333333333333336	0.9333333333333333	0.9333333333333333	14.733333333333336	3.333333333333333	12.466666666666669	3.6000000000000005	0.9333333333333333
https://movie.douban.com/subject/27060077/	0	2.9333333333333336	1.9333333333333333	0.9333333333333333	17.46666666666667	2.8666666666666667	14.533333333333335	3	0
https://movie.douban.com/subject/27605698/	0	3.533333333333333	1.6	1.6	12.000000000000002	2.8	10.466666666666669	5.2	1
https://movie.douban.com/subject/26363254/	0	2.7333333333333334	1.6	1.8	13.600000000000001	2.2	14.266666666666667	4.533333333333333	1
https://movie.douban.com/subject/1292063/	0	4	1	1.9333333333333333	18.8	2	13.866666666666667	3.9333333333333336	0
https://movie.douban.com/subject/19944106/	0	3.7333333333333334	0.8	2.333333333333333	8.266666666666667	2.2	14.533333333333335	1.7333333333333334	0.6
https://movie.douban.com/subject/26580232/	0	3.9333333333333336	1.8666666666666667	2	10.8	4.533333333333334	8.533333333333333	2	0
https://movie.douban.com/subject/3011091/	0	4	0.9333333333333333	2.7333333333333334	15.533333333333335	3.866666666666667	10.8	4.933333333333334	0
https://movie.douban.com/subject/4920528/	1	3.8	0.9333333333333333	2.8	12.200000000000003	2.9333333333333336	10.200000000000001	4.733333333333333	0
https://movie.douban.com/subject/25815034/	0	4.866666666666667	0	1.7333333333333334	11.266666666666667	3.8	12.533333333333335	2.8666666666666667	0
https://movie.douban.com/subject/26861685/	0	3.9333333333333336	1.8666666666666667	1	14.133333333333336	3.7333333333333334	11.400000000000002	4.933333333333334	1
https://movie.douban.com/subject/1307914/	0	3.9333333333333336	1	1	14.733333333333334	3.8	10.600000000000001	2.9333333333333336	0
https://movie.douban.com/subject/25986180/	0	3.9333333333333336	1.7333333333333334	1.8	12.133333333333335	4.4	14.600000000000001	3.8666666666666667	0
https://movie.douban.com/subject/1309046/	0	2.8	1	1.8666666666666667	12.533333333333335	2	10.266666666666667	3.8	0
https://movie.douban.com/subject/6874741/	1	3.8	0	0.9333333333333333	8.4	3	17.133333333333336	2.8	0
https://movie.douban.com/subject/10574622/	0	2.9333333333333336	1.8666666666666667	1	12.266666666666667	1.9333333333333333	11.333333333333334	3.666666666666667	0.9333333333333333
https://movie.douban.com/subject/1485260/	0	3.866666666666667	1.8666666666666667	3	13.000000000000002	2.7333333333333334	10.333333333333334	2.8	0
https://movie.douban.com/subject/27038183/	0	3.466666666666667	0.8	1.7333333333333334	9.066666666666666	3.4000000000000004	10.866666666666669	3.466666666666667	0.9333333333333333
https://movie.douban.com/subject/26985127/	0	3.666666666666667	1.7333333333333334	1	8.866666666666665	2.9333333333333336	12.733333333333336	2.666666666666667	2
https://movie.douban.com/subject/6786002/	0	3	1	1.9333333333333333	11.4	2.9333333333333336	14.466666666666669	2.9333333333333336	0
https://movie.douban.com/subject/27024903/	0	4.866666666666667	1.7333333333333334	1.8666666666666667	13.133333333333335	2.8	9.666666666666668	3.8666666666666667	1
https://movie.douban.com/subject/11525673/	0	3.7333333333333334	1.9333333333333333	1.9333333333333333	12.333333333333336	2.7333333333333334	7.333333333333333	2.7333333333333334	0
https://movie.douban.com/subject/1295124/	0	1.9333333333333333	1	1.9333333333333333	15.466666666666669	4	16.533333333333335	3.9333333333333336	0
https://movie.douban.com/subject/1293839/	0	3.9333333333333336	1	1	10.866666666666665	3.8	11.600000000000001	2.8	0
https://movie.douban.com/subject/1652587/	0	4.866666666666667	2	2	9.333333333333334	3.866666666666667	12.466666666666667	3.8	0
https://movie.douban.com/subject/26325320/	0	4.933333333333334	1.7333333333333334	2	10.6	4.8	15.133333333333333	3.8	1
https://movie.douban.com/subject/26277313/	0	1.9333333333333333	1.9333333333333333	1.9333333333333333	8.066666666666666	2.666666666666667	11.200000000000001	3.666666666666667	0
https://movie.douban.com/subject/26698897/	0	4.800000000000001	0.9333333333333333	1.5333333333333332	10.666666666666668	2.7333333333333334	8.666666666666666	3.066666666666667	1
https://movie.douban.com/subject/26425063/	0	2.8666666666666667	1.6	2.8666666666666667	10.866666666666667	2.8666666666666667	9.400000000000002	1.8666666666666667	1.8666666666666667
https://movie.douban.com/subject/25934014/	0	2.8666666666666667	1.7333333333333334	1.9333333333333333	9.933333333333335	1.7333333333333334	12.4	3.8	0
https://movie.douban.com/subject/1292215/	0	4.866666666666667	1	1	10.333333333333334	4.8	9.600000000000001	0.9333333333333333	0
https://movie.douban.com/subject/1292370/	0	4.933333333333334	1	2	9.466666666666667	4.800000000000001	12.133333333333336	3.8	0
https://movie.douban.com/subject/1299398/	0	3.866666666666667	1	1.9333333333333333	9.133333333333333	3	11.533333333333335	2.8666666666666667	0
https://movie.douban.com/subject/1907966/	0	3.7333333333333334	1.8	2	16.06666666666667	2.7333333333333334	11.266666666666667	5.866666666666667	0
https://movie.douban.com/subject/5350027/	0	0.9333333333333333	0.8	0.9333333333333333	9.6	2.2	10.933333333333334	3.2	0.8
https://movie.douban.com/subject/25805741/	0	3.7333333333333334	1.6	2.4	15.333333333333337	3.0	9.333333333333334	3.8	0
https://movie.douban.com/subject/11529526/	0	4.466666666666667	0.8	2.533333333333333	12.200000000000001	2.666666666666667	9.333333333333334	5.466666666666667	0
https://movie.douban.com/subject/1298624/	0	2.9333333333333336	0.9333333333333333	0	13.866666666666667	3	9.666666666666668	2.9333333333333336	0
https://movie.douban.com/subject/1291841/	1	2.8666666666666667	2	0.9333333333333333	13.066666666666668	5.866666666666667	11.666666666666668	3.9333333333333336	0
https://movie.douban.com/subject/21318488/	0	2.8666666666666667	2	2.9333333333333336	8.666666666666668	0.9333333333333333	11.333333333333334	2	0
https://movie.douban.com/subject/11026735/	0	3.666666666666667	1.9333333333333333	1.9333333333333333	11.866666666666667	2	11.333333333333334	3.7333333333333334	1
https://movie.douban.com/subject/25827935/	0	3.8	0	0.9333333333333333	6.0	1.9333333333333333	10.133333333333335	3.8	0
https://movie.douban.com/subject/1978709/	0	2	0.9333333333333333	1.7333333333333334	11.333333333333336	2.8666666666666667	11.133333333333335	2.8666666666666667	0
https://movie.douban.com/subject/3077412/	0	2.8666666666666667	0.8	2.6	6.8	2.8	9.200000000000001	2.6	0
https://movie.douban.com/subject/26611804/	0	1.9333333333333333	1.9333333333333333	1	9.866666666666667	2.9333333333333336	10.8	2.666666666666667	0
https://movie.douban.com/subject/1292365/	0	5	2	1.9333333333333333	12.666666666666668	4.933333333333334	10.733333333333334	4	0
https://movie.douban.com/subject/2209573/	0	3.8666666666666667	1.7333333333333334	2	9.133333333333335	1.9333333333333333	12.066666666666668	2.8	0
https://movie.douban.com/subject/10574468/	0	3.666666666666667	0.9333333333333333	1.7333333333333334	10.866666666666667	1.7333333333333334	12.666666666666668	2.8666666666666667	0.9333333333333333
https://movie.douban.com/subject/1291548/	0	2.666666666666667	0.9333333333333333	1	14.066666666666666	2.533333333333333	8.8	2.9333333333333336	0
https://movie.douban.com/subject/3878007/	0	1.8666666666666667	1.7333333333333334	1.8666666666666667	11.266666666666667	0.9333333333333333	6.866666666666667	4.666666666666667	0.6
https://movie.douban.com/subject/1292220/	0	2.9333333333333336	0.9333333333333333	2.9333333333333336	10.466666666666667	2	9.4	3.9333333333333336	0
https://movie.douban.com/subject/1292402/	0	1.8666666666666667	1	2.8666666666666667	11.4	2.9333333333333336	8.333333333333334	2.8666666666666667	0
https://movie.douban.com/subject/3364223/	0	3.8666666666666667	0.9333333333333333	0.8	9.533333333333333	1.7333333333333334	10.4	3.333333333333333	0
https://movie.douban.com/subject/3821067/	0	2.8666666666666667	0.8	1.6	8.466666666666667	1.7333333333333334	10.133333333333335	3.8	0.3333333333333333
https://movie.douban.com/subject/1292343/	0	1.9333333333333333	0.9333333333333333	1	11.466666666666669	3.7333333333333334	10.8	4.666666666666667	0
https://movie.douban.com/subject/1292223/	0	4.8	1	2.9333333333333336	11.133333333333335	2.533333333333333	7.333333333333334	2.7333333333333334	0
https://movie.douban.com/subject/5308265/	0	1.8666666666666667	1.7333333333333334	1.8	8.133333333333333	2.533333333333333	12.333333333333334	4.333333333333334	0.8
https://movie.douban.com/subject/1306029/	0	2.8666666666666667	1	1.9333333333333333	16.333333333333336	4.533333333333333	10.600000000000001	4.866666666666667	0
https://movie.douban.com/subject/24405378/	0	3.8	0.9333333333333333	1.8666666666666667	8.466666666666667	2.8	10.933333333333334	2.8	0
https://movie.douban.com/subject/26311973/	0	2.8	1.5333333333333332	1.9333333333333333	6.466666666666667	2.533333333333333	10.0	3.466666666666667	0
https://movie.douban.com/subject/1292656/	1	1	0.9333333333333333	2.666666666666667	13.8	2.333333333333333	10.2	3.9333333333333336	0
https://movie.douban.com/subject/26607693/	0	2.7333333333333334	1.9333333333333333	0.9333333333333333	12.933333333333335	2.666666666666667	9.533333333333335	1.8666666666666667	0.9333333333333333
https://movie.douban.com/subject/4023638/	0	1.8666666666666667	0.8	1.8666666666666667	9.866666666666667	1.9333333333333333	10.333333333333336	3.8666666666666667	0
https://movie.douban.com/subject/27622447/	0	3.7333333333333334	1.9333333333333333	2.8666666666666667	9.400000000000002	1.2666666666666666	8.333333333333334	2.8	0
https://movie.douban.com/subject/2334904/	0	1.8	1.8666666666666667	2.7333333333333334	11.466666666666667	2.9333333333333336	11.666666666666668	2.8	0
https://movie.douban.com/subject/30163509/	0	3.7333333333333334	1.7333333333333334	0.9333333333333333	8.600000000000001	2.8666666666666667	11.600000000000001	0.9333333333333333	0.8
https://movie.douban.com/subject/26366496/	0	2.533333333333333	1.7333333333333334	1.6	8.466666666666667	1.9333333333333333	6.733333333333333	1.7333333333333334	0.8
https://movie.douban.com/subject/3075287/	0	1.8666666666666667	1.9333333333333333	1.6	12.400000000000002	2.7333333333333334	11.200000000000003	3.7333333333333334	0
https://movie.douban.com/subject/3287562/	0	2.8666666666666667	0.9333333333333333	1.9333333333333333	12.866666666666669	2	9.333333333333334	5.800000000000001	0
https://movie.douban.com/subject/6973376/	0	2.6	0	2.533333333333333	9.4	2.666666666666667	10.200000000000001	3.533333333333333	0
https://movie.douban.com/subject/4739952/	0	1.9333333333333333	0.6	2.333333333333333	6.6000000000000005	0.8	12.533333333333333	1.9333333333333333	0
https://movie.douban.com/subject/1292000/	0	3.9333333333333336	1	2	10.4	3.9333333333333336	7.733333333333334	2	0
https://movie.douban.com/subject/26366465/	0	1.8666666666666667	0	0.9333333333333333	10.066666666666666	2.4000000000000004	8.733333333333334	2.8	0
https://movie.douban.com/subject/2149806/	0	2.8666666666666667	1	1.9333333333333333	6.533333333333334	2.8666666666666667	11.600000000000001	3.8	0
https://movie.douban.com/subject/25717233/	0	2.6	1.7333333333333334	1.7333333333333334	10.733333333333336	3.533333333333333	8.533333333333333	3.7333333333333334	0.9333333333333333
https://movie.douban.com/subject/24773958/	0	1.8666666666666667	1.7333333333333334	0.9333333333333333	9.266666666666667	1.8666666666666667	8.533333333333335	1.8666666666666667	0
https://movie.douban.com/subject/1780330/	0	3	2	1	10.533333333333333	2.8	8.666666666666666	0	0.9333333333333333
https://movie.douban.com/subject/1291832/	0	2.8666666666666667	1	2	12.066666666666668	1.9333333333333333	4.666666666666667	2.8666666666666667	0
https://movie.douban.com/subject/1851857/	0	3.8	1.8	2	10.733333333333334	5	9.466666666666667	2	0
https://movie.douban.com/subject/1308807/	0	1.8	1	0	10.666666666666668	1.2666666666666666	6.666666666666667	3.9333333333333336	0
https://movie.douban.com/subject/21937445/	0	2.8	1	1.9333333333333333	11.600000000000001	2.8666666666666667	9.8	3.9333333333333336	0
https://movie.douban.com/subject/1293544/	0	4.800000000000001	1	3	11.866666666666667	3	11.933333333333334	2	0
https://movie.douban.com/subject/30334073/	0	2.8666666666666667	1.8666666666666667	2	8.4	0.9333333333333333	3.6000000000000005	0.9333333333333333	1
https://movie.douban.com/subject/1291828/	0	2.9333333333333336	1	1.9333333333333333	15.266666666666667	4.933333333333334	12.8	3	0
https://movie.douban.com/subject/1291583/	0	1.9333333333333333	2	1	14.200000000000001	1	8.600000000000001	4.933333333333334	0
https://movie.douban.com/subject/4873490/	0	2.6	1.6	1.7333333333333334	8.2	1.7333333333333334	11.266666666666667	2.7333333333333334	0.9333333333333333
https://movie.douban.com/subject/25864085/	0	3.9333333333333336	0.9333333333333333	1	5.666666666666667	4.4	8.466666666666667	1.9333333333333333	0
https://movie.douban.com/subject/1306249/	0	3.7333333333333334	0.9333333333333333	0.8	8.4	2.9333333333333336	7.533333333333333	3.8666666666666667	0
https://movie.douban.com/subject/1302425/	0	2.8666666666666667	1.8	1.8666666666666667	10.4	2.8	7.733333333333334	2.8	0
https://movie.douban.com/subject/4268598/	0	3.9333333333333336	2	1.9333333333333333	7.533333333333334	1	10.0	3.8666666666666667	0
https://movie.douban.com/subject/5912992/	0	2.9333333333333336	1	2.9333333333333336	8.866666666666667	2	6.800000000000001	2	0
https://movie.douban.com/subject/1862151/	0	4.866666666666667	0.9333333333333333	1	8.4	1.7333333333333334	10.0	1	0
https://movie.douban.com/subject/1787291/	0	1.8	0.9333333333333333	1	13.066666666666668	2.8	4.866666666666667	2.8	0
https://movie.douban.com/subject/25723907/	0	2.9333333333333336	0	1.7333333333333334	7.333333333333333	1.6	11.26666666666667	3.5999999999999996	0
https://movie.douban.com/subject/1900841/	0	2.9333333333333336	2	0	10.533333333333335	4	6.666666666666668	2.8	0
https://movie.douban.com/subject/1866479/	0	2.8666666666666667	1.6	0.9333333333333333	9.866666666666665	3.6000000000000005	7.733333333333333	3.866666666666667	0
https://movie.douban.com/subject/3792799/	0	1.8666666666666667	1.7333333333333334	1	7.333333333333333	1.9333333333333333	7.533333333333334	3.7333333333333334	0
